Post ID,Legacy ID,Post URL,Facebook URL,Input URL,Time Posted,User ID,User Name,Post Text,Group Title,Facebook ID,Likes Count,Shares Count,Comments Count,Reaction Like Count,Reaction Love Count,Reaction Wow Count,Reaction Care Count,Reaction Haha Count,Reaction Sad Count,Top Reactions Count,Feedback ID,Has Attachments,Attachment Count,Has Top Comments,Top Comments Count,Scraped At,Scraped Date,Scraped Time,Attachments Info,Top Comments,Source Type,source_file,Comment ID,Comment URL,Date,Comment Text,Profile ID,Profile Name,Profile Picture,Threading Depth,Has Nested Comments,Nested Comments Count,Post Facebook ID,Page ID,Page Name,Top Level URL,Timestamp,Link,Thumbnail,text,sentiment,polarity,emotion,category,prime_mentions,viral_score
UzpfSTEwMDA1MzU4NTQzNDg4MDpWSzozNjA4MTU3MTA2MTU0NDM2,3608157106154436.0,https://www.facebook.com/groups/bcub.bd/permalink/3608157106154436/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T10:12:42.000Z,pfbid0kcfmjG3PrMCXQDwKi827VGTjrnvD84Rfu1RTFEKhkTxLWKow67gffVGVnApDvDjBl,আল আমিন,একজন আমার বিকাশের টেম্পোরারি পিন দেখে ফেলেছে। সে আমার কোন ক্ষতি করতে পারবে?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,7.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODE1NzEwNjE1NDQzNg==,No,0.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[1 likes] Daluwar Hossain Sajib: চেন্জ করে নেন, তাহলেই তো হয়... | [0 likes] Akash Ashfaq: কেন কয় লাখ টাকা রাখছেন?...",Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAwNjc1NTExOTM1NjpWSzozNjA4MTQ2MTEyODIyMjAy,3608146112822202.0,https://www.facebook.com/groups/bcub.bd/permalink/3608146112822202/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:51:03.000Z,100006755119356,Rony Islam,"আমার বিকাশ এর OTP একজন দেখতে পায়!  
কিন্তু পিন জানে না। সে কি টাকা বের করতে পারবে কোন ভাবে?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODE0NjExMjgyMjIwMg==,No,0.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Fahim Alam Abir: সেই OTP এর মেয়াদ শেষ... | [0 likes] Prabal Dhar Rocky: না...,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAxMDIxODI0NjIyNTpWSzozNjA4MTQyNDk2MTU1ODk3,3608142496155897.0,https://www.facebook.com/groups/bcub.bd/permalink/3608142496155897/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:45:13.000Z,pfbid02kTVfYFPGGy13iCDTASsVeF7qoD86nqJ3Yt5Azeb5ohWik8FKTCDsYmcLgQvqi5vdl,Muttaqinur Ashim,"এই কার্ড যেহেতু মার্কেটে নতুন, তাই এই কার্ডে টাকা ডিপোজিট করার তেমন একটা তথ্য দেখলাম না কোথাও। তাই নিজে নিজেই কার্ডে টাকা জমা করার সব সিস্টেম বের করে নিয়েছি যা আপনাদের মাঝে তুলে ধরছি। এই কার্ডে মোট ৩ ভাবে টাকা জমা করতে পারবেন।

১. পাঠাও পে একাউন্টে টাকা জমা করে : ~ পরীক্ষিত!!

যেকোনো ব্যাংকের ক্রেডিট/ডেবিট কার্ড দিয়ে পাঠাও পে একাউন্টে টাকা জমা করলেই এই কার্ডে টাকা জমা করা হয় যাচ্ছে। তার জন্য আপনার পাঠাও/পাঠাও পে অ্যাপ এ অ্যাড মানি করবেন। বর্তমানে শুধু কার্ড থেকে অ্যাড মানি করা যাচ্ছে। আশা করা যায় ভবিষ্যতে এমএফএস ও ব্যাংক একাউন্ট থেকেও অ্যাড মানি করা যাবে। 

২. ব্যাংকে/ব্রাঞ্চে গিয়ে জমা : ~ পরীক্ষিত!!

যেকোনো মিউচ্যুয়াল ট্রাস্ট ব্যাংকের ব্রাঞ্চে গিয়ে তাদের ক্রেডিট কার্ডের ডিপোজিট স্লিপ পূরণ করে টাকা জমা করতে পারবেন। তবে এই সিস্টেম টাকা জমা করলে টাকাটা কার্ডে জমা হতে বেশ খানিকটা সময় লাগবে বলে জানিয়েছে আমাকে ব্যাংকের কর্মচারী। (তার সাথে বেশ মজার একটা অভিজ্ঞতা হয়েছে। পোস্ট অ্যাপ্রুভ এর পর কমেন্টে জানাবো ঘটনাটা)

৩. সিআরএম দিয়ে টাকা ডিপোজিট : ~ এখনো পুরোপুরি পরীক্ষিত না!!

মিউচ্যুয়াল ট্রাস্ট ব্যাংকের গুলশান ব্রাঞ্চে বাহিরে থাকা সিআরএম দিয়ে টাকা ডিপোজিট করার চেষ্টা করেছিলাম। সেখানে আমি ৫০০ টাকার নোট দেই। প্রথমবার ফেরত আসলে আমি নোটটি পাল্টে অন্য নোট দেই। সেটিও ফেরত দেয়। এরপরেই আমি ব্রাঞ্চে ভেতর যেয়ে জমা দেই। তবে ব্রাঞ্চ থেকে জানালো সিআরএম দিয়ে টাকা জমা করা যাবে। তখন হয়তো নেটওয়ার্ক ইস্যুর জন্য টাকা জমা করতে পারিনি। আর সিআরএম দিয়ে জমা করলে টাকা তৎক্ষণাৎ কার্ডে জমা হয়ে যাবে। (সিআরএম ডিপোজিট অন্য কোনো সময় করে দেখতে হবে আদৌ হয় কিনা।)

একটি জিনিস লক্ষ্য করেছি পাঠাও পে তে থাকা ব্যালেন্সই আপনার এই কার্ডের ব্যালেন্স। তবে আপনি যদি MTB NEO অ্যাপের মধ্যে কার্ডের ব্যালেন্স দেখতে চান তাহলে কিছুটা সময় লাগবে। (প্রায়১২ ঘন্টা পর ব্যালেন্স আপডেট হয়েছে অ্যাপ এ!!) এবং পাঠাও পে তে টাকা অ্যাড করলে টাকা জমার ও ব্যালেন্সের এসএমএস টা শুধুমাত্র পাঠাও পে থেকেই পাবেন। তবে টাকা যদি ট্রান্সফার করেন (বিকাশ অ্যাড মানি করেছিলাম) তাহলে পাঠাও পে ও এমটিবি/এমটিবি কার্ডস দুই জায়গা থেকেই এসএমএস আসে।

অন্য আরও উপায় যদি থেকে থাকে এই কার্ডে টাকা জমা করার, তাহলে তা পরীক্ষা করার পর আপনাদের জানাবো কমেন্ট বক্সে, ইন শা আল্লাহ।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,10.0,1.0,29.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,ZmVlZGJhY2s6MzYwODE0MjQ5NjE1NTg5Nw==,Yes,1.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,"Photo: https://www.facebook.com/photo.php?fbid=2492135251137059&set=gm.3608142496155897&type=3 (OCR: May be an image of money and text that says ""8"") 8 pathao P pay E MTB""...)",[0 likes] Md Tahsin Mahedy: এইটার চার্জ ৭০০ টাকা দেখাইল আমারে।... | [0 likes] Rajib Hasan: কার্ড এর কোন বাৎসরিক চার্জ আছে?...,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAwNjMwNTA1MTU2NjpWSzozNjA3ODExMDI5NTIyMzc3,3607811029522377.0,https://www.facebook.com/groups/bcub.bd/permalink/3607811029522377/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-17T22:24:35.000Z,pfbid0tXMMWTvq1DPaETFZG3rYSUshvpf6WGzXihtgZuNhMrePumLLTe8YMTHNnToiy9tJl,Sadman Muhib Samyo,"Google Pay vs Google Wallet এত এত পোস্ট দেখে আর চুপ থাকতে পারলাম না। কেউ বলেছেন Pay এর নামে ভুল বুঝিয়ে নাকি Wallet ধরিয়ে দেয়া হচ্ছে। আবার এটাও দেখছি Pay নাকি bKash এর মত MFS, যেটা অবশ্যই ভুল ধারণা। 

**Google Wallet কি?**

একটা ডিজিটাল স্টোরেজ, যেখানে আপনি ব্যাঙ্ক কার্ড, ট্রানসিট পাস ইত্যাদি সিকিউরভাবে স্টোর করতে পারবেন। ইহার কাজ শুধুই ডেটা স্টোর করা। পেমেন্ট করা এটার কাজ নয়

**Google Pay কি?**

একটা পেমেন্ট সার্ভিস। যেটা ব্যবহার করে Google এর মাধ্যমে আপনি পেমেন্ট সম্পন্ন করতে পারবেন। গুগলের বিভিন্ন সার্ভিস, যেমন Play Store, Wallet ইত্যাদির  মধ্যে এটা ব্যবহৃত হয়।

**তাহলে Wallet এর সাথে Pay এর সম্পর্ক কি? দুইটা কি আলাদা**

Pay বলতে বর্তমানে আলাদা কোন এপ নাই, দুই এক দেশ বাদে। Wallet এ যে ডিজিটাল কার্ড স্টোর করা হয় , সেই কার্ড দিয়ে পেমেন্ট করতে Google Pay ব্যবহার হয়। তাই Wallet আর Pay একে অন্যের পরিপূরক। কাজেই, Pay আসছে না, শুধু Wallet বাংলাদেশ এ আসছে, এরকমটা বলার কোন সুযোগ নাই। 

**Google Pay কি MFS? bKash এর কম্পিটিটর?**

না। Google Pay কোন MFS না। হাতে গোনা দুই একটা দেশে Person to Person টাকা ট্রান্সফার করা যায়। কিন্তু সেই ট্রান্সফার হয়ে থাকে ব্যাংক থেকে, অথবা Wallet এ স্টোরকৃত MFS থেকে। Google Pay যদি bKash এর মত MFS (Mobile Financial Service) হত তাহলে ব্যাঙ্ক একাউন্ট লাগত না। কাজেই, বিকাশ আর Pay এক জিনিস না

**তাহলে বাংলাদেশে Pay আসছে, নাকি Wallet**

এর উত্তর ইতোমধ্যে পেয়ে গেছেন, যদি পোস্টটি পড়ে থাকেন। দুটোই একে অন্যের পরিপূরক। Wallet আসা মানে Pay ও আসা। তাছাড়া Wallet দিয়ে পেমেন্ট করতে পারতেন না।

**Google Wallet এর সুবিধা কি?**

হাতে এত এত কার্ড আর বহন করতে হবে না। আপনার স্মার্টফোন দিয়েই সহজে Contactless পে করতে পারবেন। এছাড়াও ভবিষ্যতে  যেখানে Google Pay এক্সেপ্ট করবে, সেখানে POS মেশিন ছাড়াও পে করতে পারবেন। এছাড়াও এক্সট্রা সিকিউরিটি থাকছে। যেমন ফোন আনলক না করলে পে হবে না। ফিজিক্যাল কার্ড এ NFC থাকলেই পে করা সম্ভব, কাজেই কার্ড চুরি হলে একটা ভয় থেকেই যায়। 

ধন্যবাদ",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,151.0,9.0,32.0,125.0,25.0,0.0,1.0,0.0,0.0,3.0,ZmVlZGJhY2s6MzYwNzgxMTAyOTUyMjM3Nw==,Yes,1.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=4228621854024608&set=gm.3607811029522377&type=3 (OCR: May be an image of text that says 'Google Wallet'...),"[6 likes] Natasha Roy: Bollen je pay bolte alada app nai. Taile eita ki? 
Bangladesh e available na jonno app e nai banai d... | [0 likes] Md Nadim Hossain Dihan: এই হলো গুগল ওয়ালেট এর ইন্টারফেস। এখানে শুধু ব্যাংক কার্ড না, সব ধরনের স্মার্ট আইডি, পাসপোর্ট এর ডিজ...",Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAwMzc0Mjc1MjYwNDpWSzozNjA4MDEyNTQ5NTAyMjI1,3608012549502225.0,https://www.facebook.com/groups/bcub.bd/permalink/3608012549502225/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:44:21.000Z,100003742752604,Tareq Hossain,"300 USD ট্রানজেকশন লিমিটের নাটক টা কবে বন্ধ হতে পারে? এরকম অদ্ভুত নিয়ম শুধু বাংলাদেশেই হয়তো সম্ভব!
Gpay চালু হলে কি বড় ট্রানজেকশন গুলা করা যাবে? নাকি এখনকার মতই?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,31.0,0.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODAxMjU0OTUwMjIyNQ==,No,0.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,[8 likes] Swapon Mahmud: GPAY চালু হবে সেটা কে বলল?  চালু ত হচ্ছে google wallet... | [2 likes] Afran Ahmed Rakib: Gpay  astache na ata asbe g wallet jeta sudhu apnar nijer bank ar card save kore rekhe jei kono stor...,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAwMzI4Njc3NDA3MzpWSzozNjA4MDU2MDc2MTY0NTM5,3608056076164539.0,https://www.facebook.com/groups/bcub.bd/permalink/3608056076164539/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:44:15.000Z,100003286774073,Nasir Un Dipu,"অস্ট্রিয়া থেকে Citibank Exotic এর মাধ্যমে GPG Payment (SWIFT Transfer) ব্যবহার করে বাংলাদেশে Sonali Bank এ টাকা পাঠানো হয়েছে ছবিতে আমার লেনদেনের বিস্তারিত আছে।

Payment Status: ACCEPTED এবং Payment status ‘Arrived’ দেখাচ্ছে কিন্তু ব্যাংক বলছে টাকা এখনো একাউন্টে জমা হয়নি এবং তারা খুঁজে পাচ্ছে না এটা Auto credit হয়েছে কি না।

কারও কি এই ধরনের অভিজ্ঞতা আছে?

এই সমস্যার সমাধান কীভাবে করতে পারি?

আমি কার সাথে বা কোন ডিপার্টমেন্টে যোগাযোগ করলে দ্রুত সমাধান পাব?

অনুগ্রহ করে যেকোনো ধরনের পরামর্শ বা অভিজ্ঞতা শেয়ার করুন।

ধন্যবাদ।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODA1NjA3NjE2NDUzOQ==,Yes,1.0,No,0.0,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=9883390238447104&set=gm.3608056076164539&type=3 (OCR: May be an image of ticket stub and text...),,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAwOTgzODkzNzY5NTpWSzozNjA4MDYwNzgyODMwNzM1,3608060782830735.0,https://www.facebook.com/groups/bcub.bd/permalink/3608060782830735/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:44:03.000Z,100009838937695,Avijit Dey,"বিষয়: বিকাশ এসআর কর্তৃক বি২বি ব্যালেন্স প্রদানে শর্ত আরোপ এবং এই শর্তের যৌক্তিকতা বিষয়ে জিজ্ঞাসা।

বরাবর,

মহাব্যবস্থাপক,

ফাইন্যান্সিয়াল ইন্টিগ্রিটি এন্ড কাস্টমার সার্ভিসেস ডিপার্টমেন্ট,

বাংলাদেশ ব্যাংক প্রধান কার্যালয়,

জনাব,

আমি একজন বিকাশ এজেন্ট। আমার এজেন্ট আইডি [ এজেন্ট নাম্বার ]। আমার ডিএসআর আমাকে গত এক মাস ধরে বিজনেস টু বিজনেস (বি২বি) ব্যালেন্স সরবরাহ করছেন না। প্রতি মাসে ৫টা  kyc আর ৩ টা Dps এর জন্য  তিনি বি২বি ব্যালেন্স দেওয়ার জন্য শর্ত দিয়েছেন যে আমাকে নতুন গ্রাহক তৈরি করতে হবে এবং নতুন গ্রাহকদের সেভিংস (ডিপিএস) অ্যাকাউন্ট খুলতে বাধ্য করতে হবে। যদিও আমি বিকাশ এজেন্ট নিবার ২ বছরের মধ্যে অনেক Kyc ও  Dps করে দিছি, কিন্তু গত মাসে Dps. করে দিতে না পারায়,  ডিএসআর আমাকে B2B দিচ্ছেন না। 

আমি যখন বিকাশ এজেন্ট হিসেবে যোগদান করি, তখন আমাকে এমন কোনো শর্তের কথা জানানো হয়নি। এই মুহূর্তে, আমার এসআর-এর দেওয়া এই শর্তের যৌক্তিকতা সম্পর্কে আমি গভীরভাবে সন্দিহান। আমি জানতে আগ্রহী, বাংলাদেশ ব্যাংক এজেন্টদের বি২বি ব্যালেন্স দেওয়ার জন্য কোনো নির্দিষ্ট শর্ত দিয়েছে কিনা, এবং নতুন গ্রাহক তৈরি বা সেভিংস অ্যাকাউন্ট খোলার শর্তে বি২বি ব্যালেন্স না দিয়ে বিকাশ এজেন্টকে চাপ প্রয়োগ করা যায় কিনা – এই বিষয়ে আপনাদের মতামত জানতে আগ্রহী।

আমি নিশ্চিত করতে চাই যে, আমি আমার সকল এজেন্ট কার্যক্রম বাংলাদেশ ব্যাংকের প্রচলিত নিয়মাবলী এবং বিকাশের নির্ধারিত নীতিমালা মেনেই পরিচালনা করছি। আমার উপর এই ধরনের অনৈতিক চাপ প্রয়োগের কারণে আমার ব্যবসা ক্ষতিগ্রস্ত হচ্ছে, এবং এটি অনাকাঙ্ক্ষিতভাবে আমার এজেন্ট অ্যাকাউন্ট বন্ধ করার জন্য কোনো অজুহাত হিসেবে ব্যবহৃত হতে পারে বলে আমি আশঙ্কা করছি।

আমি আমার গ্রাহকদের নতুন বিকাশ একাউন্ট তৈরি এবং সেভিংস অ্যাকাউন্টের সুবিধা সম্পর্কে জানাতে পারব এবং তারা আগ্রহী হলে আমি আমার দায়িত্ব পালন করব। কিন্তু আমি কারো চাপে পড়ে অযৌক্তিক কিছু করব না।

যদি এই ধরনের শর্ত দেওয়া বাংলাদেশ ব্যাংকের নিয়মাবলীর পরিপন্থী হয়, তাহলে আমি আমার এসআর ও বিকাশের বিরুদ্ধে যথাযথ ব্যবস্থা নিতে চাই। আমি বাংলাদেশ ব্যাংকের নিয়ম অনুযায়ী আমার দায়িত্ব পালন করতে চাই এবং কোনো প্রকার অবৈধ চাপের কাছে নতি স্বীকার করতে রাজি নই।

সংযুক্ত: যদি আপনার কাছে এই অভিযোগের স্বপক্ষে কোনো প্রমাণ থাকে (যেমন, এসএমএস, ইমেল, অথবা অন্য কোনো যোগাযোগ), তবে সেগুলোও সংযুক্ত করতে পারেন।

ধন্যবাদান্তে,

[ নাম]

[মোবাইল নম্বর]

[এজেন্ট নাম্বার]

[এজেন্ট পয়েন্টের ঠিকানা]",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODA2MDc4MjgzMDczNQ==,No,0.0,No,0.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTYxNTYwOTg2NzE2MjU4OlZLOjM2MDgwODg5Nzk0OTQ1ODI=,3608088979494582.0,https://www.facebook.com/groups/bcub.bd/permalink/3608088979494582/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:43:36.000Z,pfbid02eT1H1Y2RrCroKot7bF3mJrtdoLpTxzEZF1HvVX1MjY7TEjjur8qh4rtnQdHtjvirl,Abdur Rahim Safwan,"Al wadeeah current account খুলতে চাচ্ছি.বর্তমান situation and সব দিক বিবেচনা করে কোন bank এ খুললে সবচেয়ে ভালো হবে.সাথে অন্য কোনো advice থাকলে দিতে পারেন.
Thanks.

Note: First time bank account করব.",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZmVlZGJhY2s6MzYwODA4ODk3OTQ5NDU4Mg==,No,0.0,No,0.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAwNzE0MTg5NTI3MDpWSzozNjA4MTA1NjkyODI2MjQ0,3608105692826244.0,https://www.facebook.com/groups/bcub.bd/permalink/3608105692826244/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:43:28.000Z,100007141895270,Tahsin Ahmad,"আ-জাগা কু-জাগায় উপশাখা দিয়া ভইরা ফালাইছে।
কিন্ত জেলা শহরে নিজস্ব এটিএম বুথ নাই!!
#ificbankplc",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,21.0,0.0,3.0,10.0,0.0,0.0,0.0,11.0,0.0,2.0,ZmVlZGJhY2s6MzYwODEwNTY5MjgyNjI0NA==,No,0.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Baki Billah: IFIC... | [0 likes] Kazi Mahmudul Hasan: Faltu management...,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAxNTI1NjMyMjE3MzpWSzozNjA4MTE0Nzk2MTU4NjY3,3608114796158667.0,https://www.facebook.com/groups/bcub.bd/permalink/3608114796158667/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:43:22.000Z,pfbid0p3kzaivYGahLKqzw3kU4CkNPMJB5nHccRvejjP2KqZzMtPSipGy7i7XdrgPW5KLzl,Subrato Saha,কোন ব্যাংকের ক্রেডিট কার্ডের EMI সুবিধা ভালো এবং সহজলভ্য,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODExNDc5NjE1ODY2Nw==,No,0.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Md Hasan Molla: DBBL Bank... | [0 likes] Tanveer Ahmed Ullash: EBL....,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAxMjk0OTc0ODg4NjpWSzozNjA4MTIxOTI5NDkxMjg3,3608121929491287.0,https://www.facebook.com/groups/bcub.bd/permalink/3608121929491287/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:43:09.000Z,pfbid02Gr9VUXhubM4ySzK6xm9sipS883HVxjfF33uJ78J1KmU1up8RNfY8gF1M7D1UhJNJl,Elhem Prantö,Can anyone please confirm if the 7.5% TAX (highlighted in red) is valid or not? Thank you!,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ZmVlZGJhY2s6MzYwODEyMTkyOTQ5MTI4Nw==,Yes,1.0,No,0.0,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=2193757557732548&set=gm.3608121929491287&type=3 (OCR: May be an image of ticket stub and text that says 'FORM C Digitize Remit Information Entry System Se...),,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTYxNTc1OTExMzc4NzUwOlZLOjM2MDgwNTE0MzYxNjUwMDM=,3608051436165003.0,https://www.facebook.com/groups/bcub.bd/permalink/3608051436165003/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:42:50.000Z,pfbid058rtTvWnj7wVR2EU9DSwHj6mPAHH5wukRFpMoVaybzRBCF7SjJ14anWSSBiPCtBal,Khalilur Rahman,"আমার ব্রাক বাংকে কোন একাউন্ট করা নেই, আমি কি প্রসেসে কার্ডটি পেতে পারি।

বিস্তারিত জানালে উপকৃত হবো, ধন্যবাদ।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZmVlZGJhY2s6MzYwODA1MTQzNjE2NTAwMw==,No,0.0,No,0.0,2025-06-18 16:59:39,2025-06-18,16:59:39,,,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
UzpfSTEwMDAxMDg0MjE2OTE2MjpWSzozNjA4MTI1NjQ5NDkwOTE1,3608125649490915.0,https://www.facebook.com/groups/bcub.bd/permalink/3608125649490915/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-18T08:39:38.000Z,pfbid02QHdqW32MjtP2H8k8xPyLfhEfk4oMJThXRfLcgPStCrdzSdqY5ZpLnLNP9SSBppwGl,Rezwan Manzur,"কেউ কি নিয়েছেন এই কার্ড?
আজকে হাতে পেলাম।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853.0,48.0,0.0,21.0,40.0,8.0,0.0,0.0,0.0,0.0,2.0,ZmVlZGJhY2s6MzYwODEyNTY0OTQ5MDkxNQ==,Yes,1.0,Yes,2.0,2025-06-18 16:59:39,2025-06-18,16:59:39,"Photo: https://www.facebook.com/photo.php?fbid=2503614583343256&set=gm.3608125649490915&type=3 (OCR: May be an image of money, ticket stub and text that says 'grameenphone none 2D Eastern Bank PLC. Con...)",[0 likes] Nafi Ahmed: কতদিন সময় লাগছে এপ্লাই এর পর?... | [1 likes] Engr Kaushik Ahmmed: Atar kaj ki...,Facebook Group,other_banks_posts.csv,,,,,,,,,,,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
